user_id,day_of_week,meal_name,food_id,target_quantity
10e73657-8114-4501-92ad-0cc358746ca6,WED,LUNCH,pesce-bianco-crudo,180
10e73657-8114-4501-92ad-0cc358746ca6,WED,LUNCH,verdura-generico,200
10e73657-8114-4501-92ad-0cc358746ca6,WED,LUNCH,avocado-crudo,50
10e73657-8114-4501-92ad-0cc358746ca6,WED,SNACK,whey-protein-crudo,20
10e73657-8114-4501-92ad-0cc358746ca6,WED,SNACK,pane-bianco-confezionato,50
10e73657-8114-4501-92ad-0cc358746ca6,WED,SNACK,mandorle-confezionato,15
10e73657-8114-4501-92ad-0cc358746ca6,WED,DINNER,petto-di-tacchino-crudo,180
10e73657-8114-4501-92ad-0cc358746ca6,WED,DINNER,verdura-generico,200
10e73657-8114-4501-92ad-0cc358746ca6,WED,DINNER,riso-jasmine-sgocciolato,50
10e73657-8114-4501-92ad-0cc358746ca6,WED,DINNER,olio-evo-confezionato,10
10e73657-8114-4501-92ad-0cc358746ca6,THU,BREAKFAST,affettato-magro-crudo,50
10e73657-8114-4501-92ad-0cc358746ca6,THU,BREAKFAST,pane-di-segale-confezionato,50
10e73657-8114-4501-92ad-0cc358746ca6,THU,BREAKFAST,frutta-generico,120
10e73657-8114-4501-92ad-0cc358746ca6,THU,LUNCH,patate-crudo,300
10e73657-8114-4501-92ad-0cc358746ca6,THU,LUNCH,tempeh-crudo,200
10e73657-8114-4501-92ad-0cc358746ca6,THU,LUNCH,verdura-generico,200
10e73657-8114-4501-92ad-0cc358746ca6,THU,LUNCH,olio-evo-confezionato,10
10e73657-8114-4501-92ad-0cc358746ca6,THU,SNACK,mandorle-confezionato,15
10e73657-8114-4501-92ad-0cc358746ca6,THU,SNACK,yogurt-greco-0-crudo,150
10e73657-8114-4501-92ad-0cc358746ca6,THU,SNACK,frutta-generico,150
10e73657-8114-4501-92ad-0cc358746ca6,THU,DINNER,pesce-bianco-crudo,180
10e73657-8114-4501-92ad-0cc358746ca6,THU,DINNER,verdura-generico,200
10e73657-8114-4501-92ad-0cc358746ca6,THU,DINNER,parmigiano-reggiano-confezionato,20
10e73657-8114-4501-92ad-0cc358746ca6,FRI,BREAKFAST,yogurt-greco-0-crudo,150
10e73657-8114-4501-92ad-0cc358746ca6,FRI,BREAKFAST,fette-biscottate-confezionato,30
10e73657-8114-4501-92ad-0cc358746ca6,FRI,BREAKFAST,frutta-generico,120
10e73657-8114-4501-92ad-0cc358746ca6,FRI,LUNCH,cous-cous-crudo,70
10e73657-8114-4501-92ad-0cc358746ca6,FRI,LUNCH,seitan-crudo,200
10e73657-8114-4501-92ad-0cc358746ca6,FRI,LUNCH,verdura-generico,200
10e73657-8114-4501-92ad-0cc358746ca6,FRI,LUNCH,olio-evo-confezionato,10
10e73657-8114-4501-92ad-0cc358746ca6,FRI,SNACK,mandorle-confezionato,15
10e73657-8114-4501-92ad-0cc358746ca6,FRI,SNACK,lupini-cotti,100
10e73657-8114-4501-92ad-0cc358746ca6,FRI,SNACK,gallette-di-riso-confezionato,30
10e73657-8114-4501-92ad-0cc358746ca6,FRI,DINNER,carne-rossa-magra-cruda-crudo,180
10e73657-8114-4501-92ad-0cc358746ca6,FRI,DINNER,verdura-generico,200
10e73657-8114-4501-92ad-0cc358746ca6,FRI,DINNER,pane-bianco-confezionato,80
10e73657-8114-4501-92ad-0cc358746ca6,FRI,DINNER,olio-evo-confezionato,10
10e73657-8114-4501-92ad-0cc358746ca6,SAT,BREAKFAST,albume-crudo,150
10e73657-8114-4501-92ad-0cc358746ca6,SAT,BREAKFAST,pane-di-segale-confezionato,50
10e73657-8114-4501-92ad-0cc358746ca6,SAT,BREAKFAST,frutta-generico,120
10e73657-8114-4501-92ad-0cc358746ca6,SAT,LUNCH,pasta-di-semula-crudo,70
10e73657-8114-4501-92ad-0cc358746ca6,SAT,LUNCH,petto-di-pollo-crudo-crudo,180
10e73657-8114-4501-92ad-0cc358746ca6,SAT,LUNCH,verdura-generico,200
10e73657-8114-4501-92ad-0cc358746ca6,SAT,LUNCH,olio-evo-confezionato,10
10e73657-8114-4501-92ad-0cc358746ca6,SAT,SNACK,mandorle-confezionato,15
10e73657-8114-4501-92ad-0cc358746ca6,SAT,SNACK,skyr-crudo,150
10e73657-8114-4501-92ad-0cc358746ca6,SAT,SNACK,pane-bianco-confezionato,50
10e73657-8114-4501-92ad-0cc358746ca6,SAT,DINNER,tofu-crudo,350
10e73657-8114-4501-92ad-0cc358746ca6,SAT,DINNER,verdura-generico,200
10e73657-8114-4501-92ad-0cc358746ca6,SAT,DINNER,riso-jasmine-sgocciolato,50
10e73657-8114-4501-92ad-0cc358746ca6,SAT,DINNER,parmigiano-reggiano-confezionato,20
10e73657-8114-4501-92ad-0cc358746ca6,SUN,BREAKFAST,yogurt-greco-0-crudo,150
10e73657-8114-4501-92ad-0cc358746ca6,SUN,BREAKFAST,biscotti-secchi-confezionato,30
10e73657-8114-4501-92ad-0cc358746ca6,SUN,BREAKFAST,frutta-generico,120
10e73657-8114-4501-92ad-0cc358746ca6,SUN,LUNCH,polenta-crudo,140
10e73657-8114-4501-92ad-0cc358746ca6,SUN,LUNCH,pesce-bianco-crudo,180
10e73657-8114-4501-92ad-0cc358746ca6,SUN,LUNCH,verdura-generico,200
10e73657-8114-4501-92ad-0cc358746ca6,SUN,LUNCH,olio-evo-confezionato,10
10e73657-8114-4501-92ad-0cc358746ca6,SUN,SNACK,mandorle-confezionato,15
10e73657-8114-4501-92ad-0cc358746ca6,SUN,SNACK,affettato-magro-crudo,50
10e73657-8114-4501-92ad-0cc358746ca6,SUN,SNACK,frutta-generico,150
10e73657-8114-4501-92ad-0cc358746ca6,SUN,DINNER,albume-crudo,350
10e73657-8114-4501-92ad-0cc358746ca6,SUN,DINNER,verdura-generico,200
10e73657-8114-4501-92ad-0cc358746ca6,SUN,DINNER,avocado-crudo,50
